"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"1059",2007-02-01,17H 38M 0S,1.056,0.228,240.49,4.4,0,0,0
"1060",2007-02-01,17H 39M 0S,1.062,0.218,238.86,4.4,0,0,0
"1061",2007-02-01,17H 40M 0S,1.268,0.216,239.02,5.4,0,0,0
"1062",2007-02-01,17H 41M 0S,1.242,0.22,239.61,5.2,0,0,0
"1063",2007-02-01,17H 42M 0S,1.01,0.222,239.3,4.2,0,0,0
"1064",2007-02-01,17H 43M 0S,1.01,0.224,239.49,4.2,0,0,0
"1065",2007-02-01,17H 44M 0S,1.01,0.224,239.48,4.2,0,0,0
"1066",2007-02-01,17H 45M 0S,1.012,0.226,240.02,4.2,0,0,0
"1067",2007-02-01,17H 46M 0S,1.008,0.224,239.7,4.2,0,0,0
"1068",2007-02-01,17H 47M 0S,1.192,0.27,239.4,5.4,0,0,0
"1069",2007-02-01,17H 48M 0S,1.626,0.316,239.16,7,0,0,0
"1070",2007-02-01,17H 49M 0S,1.354,0.23,239.57,5.6,0,0,0
"1071",2007-02-01,17H 50M 0S,1.33,0.192,239.99,5.6,0,0,0
"1072",2007-02-01,17H 51M 0S,1.292,0.13,239.99,5.4,0,0,0
"1073",2007-02-01,17H 52M 0S,1.506,0.07,239.77,6.2,0,0,0
"1074",2007-02-01,17H 53M 0S,1.374,0,239.15,5.8,0,0,0
"1075",2007-02-01,17H 54M 0S,1.46,0,238.87,6,0,0,0
"1076",2007-02-01,17H 55M 0S,1.462,0,239.11,6,0,0,0
"1077",2007-02-01,17H 56M 0S,1.272,0,239.54,5.2,0,0,0
"1078",2007-02-01,17H 57M 0S,1.286,0,239.93,5.2,0,0,0
"1079",2007-02-01,17H 58M 0S,1.282,0,239.7,5.2,0,0,0
"1080",2007-02-01,17H 59M 0S,1.278,0,239.26,5.2,0,0,0
"1081",2007-02-01,18H 0M 0S,1.48,0,238.99,6.4,0,0,2
"1082",2007-02-01,18H 1M 0S,2.348,0,237.29,9.8,0,0,18
"1083",2007-02-01,18H 2M 0S,2.334,0,237.28,9.8,0,0,18
"1084",2007-02-01,18H 3M 0S,2.324,0,237.47,9.8,0,0,17
"1085",2007-02-01,18H 4M 0S,2.32,0,237.72,9.6,0,0,18
"1086",2007-02-01,18H 5M 0S,2.312,0,237.51,9.6,0,0,17
"1087",2007-02-01,18H 6M 0S,2.322,0,238.18,9.6,0,0,18
"1088",2007-02-01,18H 7M 0S,2.332,0,238.86,9.6,0,0,17
"1089",2007-02-01,18H 8M 0S,2.33,0,238.86,9.6,0,0,18
"1090",2007-02-01,18H 9M 0S,2.33,0,238.83,9.6,0,0,17
"1091",2007-02-01,18H 10M 0S,2.312,0,237.86,9.6,0,0,18
"1092",2007-02-01,18H 11M 0S,2.304,0,237.39,9.6,0,0,17
"1093",2007-02-01,18H 12M 0S,2.38,0,238.84,10,0,0,17
"1094",2007-02-01,18H 13M 0S,2.43,0.114,238.52,10.2,0,0,18
"1095",2007-02-01,18H 14M 0S,2.428,0.114,238.66,10.2,0,0,17
"1096",2007-02-01,18H 15M 0S,2.416,0.112,238.09,10,0,0,18
"1097",2007-02-01,18H 16M 0S,2.394,0.108,236.9,10,0,0,17
"1098",2007-02-01,18H 17M 0S,2.396,0.108,237.05,10,0,0,17
"1099",2007-02-01,18H 18M 0S,2.428,0.122,237.73,10.2,0,0,18
"1100",2007-02-01,18H 19M 0S,2.496,0.234,238.25,10.4,0,0,17
"1101",2007-02-01,18H 20M 0S,2.502,0.236,238.6,10.4,0,1,17
"1102",2007-02-01,18H 21M 0S,2.48,0.23,237.67,10.4,0,2,18
"1103",2007-02-01,18H 22M 0S,2.48,0.23,237.63,10.4,0,1,17
"1104",2007-02-01,18H 23M 0S,2.558,0.316,237.5,10.8,0,2,17
"1105",2007-02-01,18H 24M 0S,2.542,0.326,237.07,10.8,0,1,18
"1106",2007-02-01,18H 25M 0S,2.554,0.33,237.76,10.8,0,1,17
"1107",2007-02-01,18H 26M 0S,2.558,0.332,238.08,10.8,0,2,17
"1108",2007-02-01,18H 27M 0S,2.548,0.33,237.57,10.8,0,1,18
"1109",2007-02-01,18H 28M 0S,2.548,0.328,237.42,10.8,0,2,17
"1110",2007-02-01,18H 29M 0S,2.778,0.368,238.13,11.6,0,1,17
"1111",2007-02-01,18H 30M 0S,2.902,0.5,238.04,12.2,0,1,18
"1112",2007-02-01,18H 31M 0S,2.728,0.268,238.6,11.4,0,2,17
"1113",2007-02-01,18H 32M 0S,2.524,0.202,238.13,10.6,0,1,17
"1114",2007-02-01,18H 33M 0S,2.51,0.204,238.32,10.4,0,1,18
"1115",2007-02-01,18H 34M 0S,2.748,0.194,237.02,11.6,0,2,17
"1116",2007-02-01,18H 35M 0S,2.784,0.194,237.29,11.6,0,1,17
"1117",2007-02-01,18H 36M 0S,2.568,0.16,237.14,10.8,0,1,18
"1118",2007-02-01,18H 37M 0S,2.338,0.1,237.78,9.8,0,2,17
"1119",2007-02-01,18H 38M 0S,2.444,0.094,237.63,10.2,0,1,17
"1120",2007-02-01,18H 39M 0S,2.516,0.1,237.56,10.6,0,1,18
"1121",2007-02-01,18H 40M 0S,2.782,0.088,235.63,11.8,0,1,17
"1122",2007-02-01,18H 41M 0S,2.594,0.086,236.21,11,0,1,17
"1123",2007-02-01,18H 42M 0S,2.574,0.09,236.49,10.8,0,2,17
"1124",2007-02-01,18H 43M 0S,3.218,0.232,236.62,14,0,1,17
"1125",2007-02-01,18H 44M 0S,3.414,0.356,235.94,15,0,1,17
"1126",2007-02-01,18H 45M 0S,2.664,0.214,235.87,11.2,0,1,17
"1127",2007-02-01,18H 46M 0S,2.668,0.214,236.12,11.2,0,1,17
"1128",2007-02-01,18H 47M 0S,2.606,0.218,236.49,11,0,2,17
"1129",2007-02-01,18H 48M 0S,2.406,0.22,236.47,10.2,0,1,18
"1130",2007-02-01,18H 49M 0S,2.352,0.224,236.51,10,0,1,17
"1131",2007-02-01,18H 50M 0S,2.71,0.25,236.12,11.4,0,1,17
"1132",2007-02-01,18H 51M 0S,3,0.252,236.35,12.6,0,1,17
"1133",2007-02-01,18H 52M 0S,3.016,0.254,237.02,12.6,0,1,17
"1134",2007-02-01,18H 53M 0S,3.006,0.254,237.07,12.6,0,2,17
"1135",2007-02-01,18H 54M 0S,2.976,0.23,236.49,12.6,0,1,18
"1136",2007-02-01,18H 55M 0S,2.93,0.134,236.44,12.4,0,0,17
"1137",2007-02-01,18H 56M 0S,2.938,0.134,236.74,12.4,0,0,17
"1138",2007-02-01,18H 57M 0S,2.972,0.172,236.41,12.6,0,0,17
"1139",2007-02-01,18H 58M 0S,2.996,0.232,236.35,12.6,0,0,17
"1140",2007-02-01,18H 59M 0S,3.008,0.236,236.96,12.6,0,0,17
"1141",2007-02-01,19H 0M 0S,3.228,0.282,236.67,13.6,0,0,18
"1142",2007-02-01,19H 1M 0S,3.306,0.43,236.58,14,0,0,17
"1143",2007-02-01,19H 2M 0S,3.196,0.414,236.51,13.6,0,0,17
"1144",2007-02-01,19H 3M 0S,3.088,0.272,236.64,13,0,0,17
"1145",2007-02-01,19H 4M 0S,2.996,0.106,237.04,12.6,0,0,17
"1146",2007-02-01,19H 5M 0S,3.066,0.11,237.7,12.8,0,0,18
"1147",2007-02-01,19H 6M 0S,2.93,0.11,237.6,12.2,0,0,17
"1148",2007-02-01,19H 7M 0S,2.926,0.11,237.5,12.2,0,0,17
"1149",2007-02-01,19H 8M 0S,2.942,0.112,238.25,12.2,0,0,18
"1150",2007-02-01,19H 9M 0S,2.92,0.108,237.32,12.2,0,0,17
"1151",2007-02-01,19H 10M 0S,2.916,0.106,237.04,12.2,0,0,17
"1152",2007-02-01,19H 11M 0S,2.914,0.106,236.97,12.2,0,0,17
"1153",2007-02-01,19H 12M 0S,2.91,0.106,237.1,12.2,0,0,18
"1154",2007-02-01,19H 13M 0S,2.926,0.108,238.03,12.2,0,0,17
"1155",2007-02-01,19H 14M 0S,2.866,0,237.67,12,0,0,17
"1156",2007-02-01,19H 15M 0S,2.852,0,237.41,12,0,0,18
"1157",2007-02-01,19H 16M 0S,2.852,0,237.58,12,0,0,17
"1158",2007-02-01,19H 17M 0S,2.824,0,236.08,11.8,0,0,17
"1159",2007-02-01,19H 18M 0S,2.822,0,236.16,11.8,0,0,17
"1160",2007-02-01,19H 19M 0S,2.83,0,236.28,12,0,0,17
"1161",2007-02-01,19H 20M 0S,2.854,0,236.78,12,0,0,17
"1162",2007-02-01,19H 21M 0S,2.834,0,236.32,12,0,0,17
"1163",2007-02-01,19H 22M 0S,2.826,0,236.02,12,0,0,18
"1164",2007-02-01,19H 23M 0S,2.828,0,236.12,12,0,0,17
"1165",2007-02-01,19H 24M 0S,2.83,0,234.71,12,0,0,17
"1166",2007-02-01,19H 25M 0S,2.902,0.124,234.49,12.4,0,0,16
"1167",2007-02-01,19H 26M 0S,2.922,0.128,235.7,12.4,0,0,17
"1168",2007-02-01,19H 27M 0S,2.91,0.128,235.62,12.2,0,0,17
"1169",2007-02-01,19H 28M 0S,2.902,0.126,235.12,12.2,0,0,17
"1170",2007-02-01,19H 29M 0S,2.898,0.124,234.59,12.2,0,0,17
"1171",2007-02-01,19H 30M 0S,2.912,0.126,235.26,12.4,0,0,17
"1172",2007-02-01,19H 31M 0S,2.892,0.124,234.57,12.2,0,0,17
"1173",2007-02-01,19H 32M 0S,2.882,0.124,234.39,12.2,0,0,17
"1174",2007-02-01,19H 33M 0S,2.898,0.128,235.2,12.2,0,0,17
"1175",2007-02-01,19H 34M 0S,2.904,0.13,235.45,12.2,0,0,17
"1176",2007-02-01,19H 35M 0S,3.04,0.122,233.89,13,0,0,17
"1177",2007-02-01,19H 36M 0S,3.036,0.12,233.56,13,0,0,17
"1178",2007-02-01,19H 37M 0S,3.214,0.198,234.26,14,0,0,16
"1179",2007-02-01,19H 38M 0S,4.48,0.372,233.96,19.4,0,0,17
"1180",2007-02-01,19H 39M 0S,4.458,0.346,234.63,19.2,0,0,17
"1181",2007-02-01,19H 40M 0S,3.834,0.354,235.64,16.6,0,0,17
"1182",2007-02-01,19H 41M 0S,2.672,0.166,237.57,11.2,0,0,17
"1183",2007-02-01,19H 42M 0S,2.618,0.1,237.12,11,0,0,18
"1184",2007-02-01,19H 43M 0S,3.602,0.254,236.55,15.6,0,0,17
"1185",2007-02-01,19H 44M 0S,3.042,0.144,236.09,13.2,0,0,17
"1186",2007-02-01,19H 45M 0S,2.672,0.176,235.89,11.4,0,0,17
"1187",2007-02-01,19H 46M 0S,2.662,0.19,235.63,11.2,0,0,17
"1188",2007-02-01,19H 47M 0S,3.02,0.25,234.99,13.2,0,0,17
"1189",2007-02-01,19H 48M 0S,3.824,0.354,234.7,16.6,0,0,17
"1190",2007-02-01,19H 49M 0S,2.8,0.248,235.99,11.8,0,0,17
"1191",2007-02-01,19H 50M 0S,2.662,0.186,235.27,11.2,0,0,17
"1192",2007-02-01,19H 51M 0S,2.658,0.186,235.14,11.2,0,0,17
"1193",2007-02-01,19H 52M 0S,2.648,0.184,234.82,11.2,0,0,17
"1194",2007-02-01,19H 53M 0S,2.658,0.186,235.67,11.2,0,0,17
"1195",2007-02-01,19H 54M 0S,2.664,0.188,236.02,11.2,0,0,17
"1196",2007-02-01,19H 55M 0S,2.676,0.19,236.55,11.2,0,0,17
"1197",2007-02-01,19H 56M 0S,2.67,0.188,236.34,11.2,0,0,17
"1198",2007-02-01,19H 57M 0S,2.604,0.164,237.02,11,0,0,17
"1199",2007-02-01,19H 58M 0S,2.97,0.196,236.07,13,0,0,18
"1200",2007-02-01,19H 59M 0S,2.828,0.154,236.96,12.2,0,0,17
"1201",2007-02-01,20H 0M 0S,2.38,0.086,238.13,10,0,0,17
"1202",2007-02-01,20H 1M 0S,2.358,0.08,237.53,9.8,0,0,17
"1203",2007-02-01,20H 2M 0S,2.362,0.082,237.75,9.8,0,0,18
"1204",2007-02-01,20H 3M 0S,2.462,0.196,237.26,10.4,0,0,17
"1205",2007-02-01,20H 4M 0S,2.454,0.206,237.05,10.4,0,0,17
"1206",2007-02-01,20H 5M 0S,2.454,0.206,237.18,10.4,0,0,17
"1207",2007-02-01,20H 6M 0S,2.448,0.206,237.03,10.2,0,0,18
"1208",2007-02-01,20H 7M 0S,2.412,0.146,237.34,10.2,0,0,17
"1209",2007-02-01,20H 8M 0S,2.398,0.106,237.33,10,0,0,17
"1210",2007-02-01,20H 9M 0S,2.358,0.102,235.75,10,0,0,17
"1211",2007-02-01,20H 10M 0S,2.352,0.1,235.5,10,0,0,17
"1212",2007-02-01,20H 11M 0S,2.424,0.102,235.86,10.2,0,0,17
"1213",2007-02-01,20H 12M 0S,2.612,0.098,235.48,11,0,0,17
"1214",2007-02-01,20H 13M 0S,2.78,0.094,235.47,11.8,0,0,17
"1215",2007-02-01,20H 14M 0S,2.784,0.094,235.28,11.8,0,0,17
"1216",2007-02-01,20H 15M 0S,2.888,0.094,235.79,12.2,0,0,17
"1217",2007-02-01,20H 16M 0S,3.216,0.092,236.18,13.6,0,0,18
"1218",2007-02-01,20H 17M 0S,3.094,0.094,236.57,13,0,0,17
"1219",2007-02-01,20H 18M 0S,2.984,0.094,235.43,12.6,0,0,17
"1220",2007-02-01,20H 19M 0S,2.824,0,235.55,12,0,0,17
"1221",2007-02-01,20H 20M 0S,2.74,0,235.96,11.6,0,0,17
"1222",2007-02-01,20H 21M 0S,2.344,0,236.47,9.8,0,0,17
"1223",2007-02-01,20H 22M 0S,2.354,0,236.6,9.8,0,0,17
"1224",2007-02-01,20H 23M 0S,2.43,0.094,235.84,10.2,0,0,17
"1225",2007-02-01,20H 24M 0S,2.422,0.118,235.53,10.2,0,1,17
"1226",2007-02-01,20H 25M 0S,2.418,0.116,235.33,10.2,0,1,17
"1227",2007-02-01,20H 26M 0S,2.412,0.116,235.06,10.2,0,2,17
"1228",2007-02-01,20H 27M 0S,2.392,0.112,233.69,10.2,0,1,17
"1229",2007-02-01,20H 28M 0S,2.396,0.112,234.08,10.2,0,2,17
"1230",2007-02-01,20H 29M 0S,2.36,0.116,234.73,10,0,1,17
"1231",2007-02-01,20H 30M 0S,2.358,0.118,235.35,10,0,1,17
"1232",2007-02-01,20H 31M 0S,2.184,0.18,235.57,9.2,0,2,17
"1233",2007-02-01,20H 32M 0S,1.964,0.21,236.89,8.2,0,1,17
"1234",2007-02-01,20H 33M 0S,1.818,0.206,237.18,7.6,0,2,17
"1235",2007-02-01,20H 34M 0S,1.702,0.198,237.38,7.2,0,1,17
"1236",2007-02-01,20H 35M 0S,1.702,0.198,237.52,7.2,0,1,18
"1237",2007-02-01,20H 36M 0S,1.702,0.2,237.76,7.2,0,2,17
"1238",2007-02-01,20H 37M 0S,1.706,0.202,238.38,7.2,0,1,17
"1239",2007-02-01,20H 38M 0S,1.696,0.2,237.79,7.2,0,1,18
"1240",2007-02-01,20H 39M 0S,1.698,0.2,238.07,7.2,0,1,17
"1241",2007-02-01,20H 40M 0S,1.704,0.202,238.66,7.2,0,2,18
"1242",2007-02-01,20H 41M 0S,1.698,0.2,238.23,7,0,1,17
"1243",2007-02-01,20H 42M 0S,1.81,0.322,238.35,7.6,0,1,17
"1244",2007-02-01,20H 43M 0S,1.818,0.338,239.53,7.6,0,1,18
"1245",2007-02-01,20H 44M 0S,1.824,0.344,240.24,7.6,0,2,18
"1246",2007-02-01,20H 45M 0S,1.812,0.338,239.47,7.6,0,1,17
"1247",2007-02-01,20H 46M 0S,1.724,0.332,238.39,7.2,0,1,18
"1248",2007-02-01,20H 47M 0S,1.624,0.246,238.47,6.8,0,1,17
"1249",2007-02-01,20H 48M 0S,1.622,0.238,239.13,6.8,0,1,18
"1250",2007-02-01,20H 49M 0S,1.618,0.236,238.87,6.8,0,2,17
"1251",2007-02-01,20H 50M 0S,1.604,0.23,237.87,6.8,0,1,17
"1252",2007-02-01,20H 51M 0S,1.618,0.236,239.11,6.8,0,1,18
"1253",2007-02-01,20H 52M 0S,1.616,0.236,239.03,6.8,0,1,17
"1254",2007-02-01,20H 53M 0S,1.612,0.234,238.76,6.8,0,1,18
"1255",2007-02-01,20H 54M 0S,1.612,0.236,238.78,6.8,0,2,17
"1256",2007-02-01,20H 55M 0S,1.606,0.232,238.35,6.8,0,1,18
"1257",2007-02-01,20H 56M 0S,1.572,0.176,238.2,6.6,0,0,17
"1258",2007-02-01,20H 57M 0S,1.53,0.112,237.73,6.4,0,0,18
"1259",2007-02-01,20H 58M 0S,1.458,0,238,6,0,0,17
"1260",2007-02-01,20H 59M 0S,1.444,0,238.18,6,0,0,17
"1261",2007-02-01,21H 0M 0S,1.436,0,237.56,6,0,0,18
"1262",2007-02-01,21H 1M 0S,1.44,0,237.31,6,0,0,17
"1263",2007-02-01,21H 2M 0S,1.448,0,237.9,6,0,0,17
"1264",2007-02-01,21H 3M 0S,1.456,0,238.62,6,0,0,18
"1265",2007-02-01,21H 4M 0S,1.458,0,239.44,6,0,0,17
"1266",2007-02-01,21H 5M 0S,1.448,0,238.62,6,0,0,18
"1267",2007-02-01,21H 6M 0S,1.454,0,239.08,6,0,0,17
"1268",2007-02-01,21H 7M 0S,1.454,0,239.04,6,0,0,18
"1269",2007-02-01,21H 8M 0S,1.454,0,239.09,6,0,0,17
"1270",2007-02-01,21H 9M 0S,1.46,0,239.54,6,0,0,18
"1271",2007-02-01,21H 10M 0S,1.462,0,239.88,6,0,0,17
"1272",2007-02-01,21H 11M 0S,1.46,0,239.64,6,0,0,18
"1273",2007-02-01,21H 12M 0S,1.454,0,239.13,6,0,0,18
"1274",2007-02-01,21H 13M 0S,1.44,0,237.88,6,0,0,17
"1275",2007-02-01,21H 14M 0S,1.446,0,238.43,6,0,0,17
"1276",2007-02-01,21H 15M 0S,1.526,0.07,238.45,6.4,0,0,18
"1277",2007-02-01,21H 16M 0S,1.526,0.086,238.35,6.4,0,0,17
"1278",2007-02-01,21H 17M 0S,1.536,0.088,239.14,6.4,0,0,18
"1279",2007-02-01,21H 18M 0S,1.534,0.088,238.84,6.4,0,0,17
"1280",2007-02-01,21H 19M 0S,1.532,0.088,238.83,6.4,0,0,18
"1281",2007-02-01,21H 20M 0S,1.512,0.082,237.45,6.4,0,0,17
"1282",2007-02-01,21H 21M 0S,1.58,0.148,237.78,6.6,0,0,17
"1283",2007-02-01,21H 22M 0S,1.62,0.21,237.55,6.8,0,0,18
"1284",2007-02-01,21H 23M 0S,1.624,0.214,238.42,6.8,0,0,17
"1285",2007-02-01,21H 24M 0S,1.636,0.22,239.44,6.8,0,0,18
"1286",2007-02-01,21H 25M 0S,1.626,0.216,238.84,6.8,0,0,17
"1287",2007-02-01,21H 26M 0S,1.62,0.216,238.52,6.8,0,0,18
"1288",2007-02-01,21H 27M 0S,1.616,0.214,238.38,6.8,0,0,17
"1289",2007-02-01,21H 28M 0S,1.58,0.162,238.5,6.6,0,0,17
"1290",2007-02-01,21H 29M 0S,1.666,0.114,238.79,7,0,0,18
"1291",2007-02-01,21H 30M 0S,1.69,0.118,239.76,7,0,0,17
"1292",2007-02-01,21H 31M 0S,1.678,0.12,240.02,7,0,0,18
"1293",2007-02-01,21H 32M 0S,1.578,0.122,239.82,6.6,0,0,18
"1294",2007-02-01,21H 33M 0S,1.494,0.122,239.62,6.2,0,0,17
"1295",2007-02-01,21H 34M 0S,1.494,0.122,239.67,6.2,0,0,18
"1296",2007-02-01,21H 35M 0S,1.49,0.122,239.79,6.2,0,0,18
"1297",2007-02-01,21H 36M 0S,1.486,0.122,239.59,6.2,0,0,17
"1298",2007-02-01,21H 37M 0S,1.422,0,239.59,5.8,0,0,18
"1299",2007-02-01,21H 38M 0S,1.392,0,239.39,5.8,0,0,17
"1300",2007-02-01,21H 39M 0S,1.384,0,238.79,5.8,0,0,18
"1301",2007-02-01,21H 40M 0S,1.386,0,239,5.8,0,0,17
"1302",2007-02-01,21H 41M 0S,1.384,0,238.68,5.8,0,0,18
"1303",2007-02-01,21H 42M 0S,1.388,0,239.02,5.8,0,0,17
"1304",2007-02-01,21H 43M 0S,1.4,0,239.46,5.8,0,0,18
"1305",2007-02-01,21H 44M 0S,1.396,0,239.13,5.8,0,0,17
"1306",2007-02-01,21H 45M 0S,1.496,0,238.62,6.2,0,0,18
"1307",2007-02-01,21H 46M 0S,1.542,0,239.13,6.4,0,0,17
"1308",2007-02-01,21H 47M 0S,1.46,0,239,6,0,0,18
"1309",2007-02-01,21H 48M 0S,1.562,0,238.13,6.6,0,0,17
"1310",2007-02-01,21H 49M 0S,2.484,0,238.04,10.4,0,0,18
"1311",2007-02-01,21H 50M 0S,1.87,0,239.1,7.8,0,0,17
"1312",2007-02-01,21H 51M 0S,1.716,0,239.07,7,0,0,18
"1313",2007-02-01,21H 52M 0S,1.712,0,238.79,7,0,0,17
"1314",2007-02-01,21H 53M 0S,1.71,0,238.66,7,0,0,18
"1315",2007-02-01,21H 54M 0S,1.702,0,238.14,7,0,0,17
"1316",2007-02-01,21H 55M 0S,1.706,0,238.4,7,0,0,17
"1317",2007-02-01,21H 56M 0S,1.712,0,238.76,7,0,0,18
"1318",2007-02-01,21H 57M 0S,1.728,0,239.86,7.2,0,0,17
"1319",2007-02-01,21H 58M 0S,1.738,0.08,239.58,7.2,0,0,18
"1320",2007-02-01,21H 59M 0S,1.542,0.092,239.71,6.4,0,0,18
"1321",2007-02-01,22H 0M 0S,1.542,0.092,239.63,6.4,0,0,17
"1322",2007-02-01,22H 1M 0S,1.648,0.208,239.36,6.8,0,0,18
"1323",2007-02-01,22H 2M 0S,1.658,0.23,240.9,6.8,0,0,18
"1324",2007-02-01,22H 3M 0S,1.658,0.234,241.44,6.8,0,0,17
"1325",2007-02-01,22H 4M 0S,1.65,0.23,240.99,6.8,0,0,18
"1326",2007-02-01,22H 5M 0S,1.638,0.226,240.27,6.8,0,0,18
"1327",2007-02-01,22H 6M 0S,1.622,0.22,239.11,6.8,0,0,17
"1328",2007-02-01,22H 7M 0S,1.618,0.218,239.07,6.8,0,0,18
"1329",2007-02-01,22H 8M 0S,1.622,0.22,239.37,6.8,0,0,18
"1330",2007-02-01,22H 9M 0S,1.582,0.224,239.86,6.6,0,0,17
"1331",2007-02-01,22H 10M 0S,1.53,0.228,240.69,6.4,0,0,18
"1332",2007-02-01,22H 11M 0S,1.496,0.18,241.04,6.2,0,0,18
"1333",2007-02-01,22H 12M 0S,1.462,0.126,240.78,6,0,0,17
"1334",2007-02-01,22H 13M 0S,1.472,0.126,240.49,6,0,0,18
"1335",2007-02-01,22H 14M 0S,1.504,0.122,239.91,6.2,0,0,18
"1336",2007-02-01,22H 15M 0S,1.452,0.124,240.18,6,0,0,17
"1337",2007-02-01,22H 16M 0S,1.446,0.118,240,6,0,0,18
"1338",2007-02-01,22H 17M 0S,1.356,0,239.79,5.6,0,0,18
"1339",2007-02-01,22H 18M 0S,1.364,0,240.54,5.6,0,0,17
"1340",2007-02-01,22H 19M 0S,1.36,0,240.27,5.6,0,0,18
"1341",2007-02-01,22H 20M 0S,1.362,0,240.37,5.6,0,0,18
"1342",2007-02-01,22H 21M 0S,1.36,0,240.3,5.6,0,0,18
"1343",2007-02-01,22H 22M 0S,1.372,0,241.35,5.6,0,0,17
"1344",2007-02-01,22H 23M 0S,1.392,0,243.03,5.6,0,0,18
"1345",2007-02-01,22H 24M 0S,1.392,0,243.17,5.6,0,0,19
"1346",2007-02-01,22H 25M 0S,1.4,0,243.82,5.6,0,0,18
"1347",2007-02-01,22H 26M 0S,1.404,0,244.23,5.6,0,0,18
"1348",2007-02-01,22H 27M 0S,1.406,0,244.34,5.6,0,0,18
"1349",2007-02-01,22H 28M 0S,1.466,0,244.43,6,0,0,19
"1350",2007-02-01,22H 29M 0S,1.452,0,244.47,5.8,0,0,18
"1351",2007-02-01,22H 30M 0S,1.402,0,244.04,5.6,0,0,18
"1352",2007-02-01,22H 31M 0S,1.39,0,242.97,5.6,0,0,18
"1353",2007-02-01,22H 32M 0S,1.396,0,243.46,5.6,0,0,18
"1354",2007-02-01,22H 33M 0S,1.4,0,243.81,5.6,0,0,19
"1355",2007-02-01,22H 34M 0S,1.4,0,243.75,5.6,0,0,18
"1356",2007-02-01,22H 35M 0S,1.396,0,243.46,5.6,0,0,18
"1357",2007-02-01,22H 36M 0S,1.396,0,243.5,5.6,0,0,18
"1358",2007-02-01,22H 37M 0S,1.398,0,243.6,5.6,0,0,18
"1359",2007-02-01,22H 38M 0S,1.422,0,243.71,5.8,0,0,18
"1360",2007-02-01,22H 39M 0S,1.48,0.126,243.39,6,0,1,19
"1361",2007-02-01,22H 40M 0S,1.494,0.136,243.09,6.2,0,1,18
"1362",2007-02-01,22H 41M 0S,1.608,0.276,242.89,6.6,0,1,18
"1363",2007-02-01,22H 42M 0S,1.662,0.37,243.24,7,0,2,18
"1364",2007-02-01,22H 43M 0S,1.666,0.374,243.83,7,0,1,18
"1365",2007-02-01,22H 44M 0S,1.668,0.376,244.09,7,0,2,18
"1366",2007-02-01,22H 45M 0S,1.7,0.374,244.13,7,0,1,19
"1367",2007-02-01,22H 46M 0S,1.66,0.374,243.88,6.8,0,2,18
"1368",2007-02-01,22H 47M 0S,1.656,0.372,243.65,6.8,0,1,18
"1369",2007-02-01,22H 48M 0S,1.628,0.366,243.26,6.8,0,1,18
"1370",2007-02-01,22H 49M 0S,1.566,0.35,243.49,6.6,0,2,18
"1371",2007-02-01,22H 50M 0S,1.558,0.348,243.03,6.4,0,1,18
"1372",2007-02-01,22H 51M 0S,1.558,0.348,243.26,6.4,0,2,18
"1373",2007-02-01,22H 52M 0S,1.554,0.348,243.06,6.4,0,1,18
"1374",2007-02-01,22H 53M 0S,1.552,0.346,243,6.4,0,1,19
"1375",2007-02-01,22H 54M 0S,1.528,0.312,243.15,6.4,0,2,18
"1376",2007-02-01,22H 55M 0S,1.484,0.244,243.35,6.2,0,1,18
"1377",2007-02-01,22H 56M 0S,1.458,0.204,243.5,6,0,1,18
"1378",2007-02-01,22H 57M 0S,1.398,0.108,244.09,5.6,0,1,18
"1379",2007-02-01,22H 58M 0S,1.4,0.11,244.42,5.6,0,2,18
"1380",2007-02-01,22H 59M 0S,1.396,0.108,243.97,5.6,0,1,19
"1381",2007-02-01,23H 0M 0S,1.392,0.108,243.76,5.6,0,1,18
"1382",2007-02-01,23H 1M 0S,1.396,0.112,244.14,5.6,0,1,18
"1383",2007-02-01,23H 2M 0S,1.382,0.106,242.93,5.6,0,2,18
"1384",2007-02-01,23H 3M 0S,1.382,0.106,242.88,5.6,0,1,18
"1385",2007-02-01,23H 4M 0S,1.384,0.106,243.05,5.6,0,1,18
"1386",2007-02-01,23H 5M 0S,1.386,0.106,243.4,5.6,0,1,18
"1387",2007-02-01,23H 6M 0S,1.392,0.11,243.92,5.6,0,1,19
"1388",2007-02-01,23H 7M 0S,1.4,0.114,244.74,5.6,0,2,18
"1389",2007-02-01,23H 8M 0S,1.406,0.116,245.23,5.6,0,1,18
"1390",2007-02-01,23H 9M 0S,1.412,0.118,245.73,5.6,0,1,19
"1391",2007-02-01,23H 10M 0S,1.376,0.06,245.36,5.6,0,1,18
"1392",2007-02-01,23H 11M 0S,1.338,0,245.51,5.4,0,0,19
"1393",2007-02-01,23H 12M 0S,1.336,0,245.29,5.4,0,0,18
"1394",2007-02-01,23H 13M 0S,1.332,0,244.99,5.4,0,0,18
"1395",2007-02-01,23H 14M 0S,1.328,0,244.54,5.4,0,0,19
"1396",2007-02-01,23H 15M 0S,1.326,0,244.34,5.4,0,0,18
"1397",2007-02-01,23H 16M 0S,1.324,0,244.17,5.4,0,0,18
"1398",2007-02-01,23H 17M 0S,1.328,0,244.47,5.4,0,0,19
